Date,Time,Precipitation (mm),Relative Humidity (% RH),Temperature (?C)
5/14/2017,12:15 AM,0,90.2,20.7
5/14/2017,12:30 AM,0,90.1,20.8
5/14/2017,12:45 AM,0,89.8,20.7
5/14/2017,1:00 AM,0,90.9,20.5
5/14/2017,1:15 AM,0,91.8,20.4
5/14/2017,1:30 AM,0,92.3,20.2
5/14/2017,1:45 AM,0,92.5,20.3
5/14/2017,2:00 AM,0,92.8,20.1
5/14/2017,2:15 AM,0,93.2,20.1
5/14/2017,2:30 AM,0,93.4,20.1
5/14/2017,2:45 AM,0,93.8,20
5/14/2017,3:00 AM,0,94.2,19.9
5/14/2017,3:15 AM,0,94.3,19.9
5/14/2017,3:30 AM,0,94.2,19.8
5/14/2017,3:45 AM,0,94.2,19.6
5/14/2017,4:00 AM,0,94.3,19.8
5/14/2017,4:15 AM,0,94.2,19.9
5/14/2017,4:30 AM,0,93.5,19.9
5/14/2017,4:45 AM,0,92.4,19.8
5/14/2017,5:00 AM,0,92.2,20
5/14/2017,5:15 AM,0,91.8,19.7
5/14/2017,5:30 AM,0,92.1,19.7
5/14/2017,5:45 AM,0,92.2,19.8
5/14/2017,6:00 AM,0,92.4,19.7
5/14/2017,6:15 AM,0,92.9,19.7
5/14/2017,6:30 AM,0,93.3,19.8
5/14/2017,6:45 AM,0,92.7,20
5/14/2017,7:00 AM,0,91.2,20.3
5/14/2017,7:15 AM,0,88.6,20.8
5/14/2017,7:30 AM,0,85.6,21.5
5/14/2017,7:45 AM,0,83.5,22
5/14/2017,8:00 AM,0,83.5,21.9
5/14/2017,8:15 AM,0,83.8,22.1
5/14/2017,8:30 AM,0,81.2,22.7
5/14/2017,8:45 AM,0,77.4,23.6
5/14/2017,9:00 AM,0,75.9,23.9
5/14/2017,9:15 AM,0,77.6,23.5
5/14/2017,9:30 AM,0,75.8,24.2
5/14/2017,9:45 AM,0,74.8,24.3
5/14/2017,10:00 AM,0,73.5,24.7
5/14/2017,10:15 AM,0,70.9,25.1
5/14/2017,10:30 AM,0,69.8,25.5
5/14/2017,10:45 AM,0,68.3,25.6
5/14/2017,11:00 AM,0,65.4,26.7
5/14/2017,11:15 AM,0,64.7,26.6
5/14/2017,11:30 AM,0,61.2,27.4
5/14/2017,11:45 AM,0,59.5,27.7
5/14/2017,12:00 PM,0,59.8,27.6
5/14/2017,12:15 PM,0,56.7,28.3
5/14/2017,12:30 PM,0,57.1,28.5
5/14/2017,12:45 PM,0,56.7,28
5/14/2017,1:00 PM,0,56.8,28.1
5/14/2017,1:15 PM,0,53.4,28.9
5/14/2017,1:30 PM,0,51.3,29.5
5/14/2017,1:45 PM,0,50.8,29.9
5/14/2017,2:00 PM,0,55.3,28.3
5/14/2017,2:15 PM,0,52.8,29.5
5/14/2017,2:30 PM,0,54.2,28.8
5/14/2017,2:45 PM,0,50.9,29.8
5/14/2017,3:00 PM,0,49,30
5/14/2017,3:15 PM,0,52.6,28.4
5/14/2017,3:30 PM,0,55.2,27.8
5/14/2017,3:45 PM,0,55.9,27.8
5/14/2017,4:00 PM,0,54.1,28.4
5/14/2017,4:15 PM,0,56.9,27.3
5/14/2017,4:30 PM,0,58.7,26.7
5/14/2017,4:45 PM,0,59.2,26.7
5/14/2017,5:00 PM,0,60.3,26.5
5/14/2017,5:15 PM,0,59.6,26.3
5/14/2017,5:30 PM,0,61.8,25.9
5/14/2017,5:45 PM,0,74.1,23.5
5/14/2017,6:00 PM,0,77.6,22.9
5/14/2017,6:15 PM,0.2,80.7,22.8
5/14/2017,6:30 PM,0.6,88.3,22.3
5/14/2017,6:45 PM,3,88.1,21.6
5/14/2017,7:00 PM,2,95.6,18.3
5/14/2017,7:15 PM,2.4,96.5,17.5
5/14/2017,7:30 PM,0.8,97.2,17.6
5/14/2017,7:45 PM,0.2,97.4,17.8
5/14/2017,8:00 PM,0,97.4,18
5/14/2017,8:15 PM,0,97.4,18.1
5/14/2017,8:30 PM,0,96.8,18.2
5/14/2017,8:45 PM,0,96.3,18.3
5/14/2017,9:00 PM,0,95.9,18.1
5/14/2017,9:15 PM,0,95.2,18.2
5/14/2017,9:30 PM,0,93.8,18.5
5/14/2017,9:45 PM,0,91.8,18.7
5/14/2017,10:00 PM,0,91.3,18.7
5/14/2017,10:15 PM,0,90.6,18.7
5/14/2017,10:30 PM,0,90.5,18.7
5/14/2017,10:45 PM,0,90.9,18.7
5/14/2017,11:00 PM,0,91.2,18.5
5/14/2017,11:15 PM,0,91.6,18.4
5/14/2017,11:30 PM,0,91.3,18.4
5/14/2017,11:45 PM,0,91.7,18.8
5/15/2017,12:00 AM,0,91.9,18.6
5/15/2017,12:15 AM,0,92.1,18.8
5/15/2017,12:30 AM,0,91.8,18.7
5/15/2017,12:45 AM,0,92.6,19.3
5/15/2017,1:00 AM,0,92.4,18.4
5/15/2017,1:15 AM,0,93.8,19.3
5/15/2017,1:30 AM,0,94.7,19.9
5/15/2017,1:45 AM,0,94.9,20.1
5/15/2017,2:00 AM,0,95.3,20.3
5/15/2017,2:15 AM,0,95.6,20.2
5/15/2017,2:30 AM,0,95.8,20
5/15/2017,2:45 AM,0,95.8,19.9
5/15/2017,3:00 AM,0,95.3,19.7
5/15/2017,3:15 AM,0,95.4,19.8
5/15/2017,3:30 AM,0,95.2,19.7
5/15/2017,3:45 AM,0,95.2,19.7
5/15/2017,4:00 AM,0,95.2,19.6
5/15/2017,4:15 AM,0,94.9,19.5
5/15/2017,4:30 AM,0,94.6,19.5
5/15/2017,4:45 AM,0,94.2,19.4
5/15/2017,5:00 AM,0,94.6,19.4
5/15/2017,5:15 AM,0,94.8,19.2
5/15/2017,5:30 AM,0,95.1,19
5/15/2017,5:45 AM,0,95.4,18.9
5/15/2017,6:00 AM,0,95.4,18.9
5/15/2017,6:15 AM,0,95.5,19.1
5/15/2017,6:30 AM,0,94.3,19.5
5/15/2017,6:45 AM,0,92.8,19.7
5/15/2017,7:00 AM,0,91.6,20
5/15/2017,7:15 AM,0,88.5,20.6
5/15/2017,7:30 AM,0,85.4,21.2
5/15/2017,7:45 AM,0,83.5,21.4
5/15/2017,8:00 AM,0,80.6,21.9
5/15/2017,8:15 AM,0,78.9,22.3
5/15/2017,8:30 AM,0,77.9,22.5
5/15/2017,8:45 AM,0,76.9,22.9
5/15/2017,9:00 AM,0,75.5,23.3
5/15/2017,9:15 AM,0,73.8,23.9
5/15/2017,9:30 AM,0,72.3,24.3
5/15/2017,9:45 AM,0,71.2,24.8
5/15/2017,10:00 AM,0,69.9,25
5/15/2017,10:15 AM,0,70,25.2
5/15/2017,10:30 AM,0,68.3,25.6
5/15/2017,10:45 AM,0,66.4,25.8
5/15/2017,11:00 AM,0,65.8,26.1
5/15/2017,11:15 AM,0,65.1,26.3
5/15/2017,11:30 AM,0,62.9,26.8
5/15/2017,11:45 AM,0,61,27.1
5/15/2017,12:00 PM,0,59.7,27.3
5/15/2017,12:15 PM,0,58.5,27.6
5/15/2017,12:30 PM,0,58.2,27.5
5/15/2017,12:45 PM,0,54.5,28.5
5/15/2017,1:00 PM,0,54.8,28.3
5/15/2017,1:15 PM,0,52.8,28.8
5/15/2017,1:30 PM,0,53.5,28.5
5/15/2017,1:45 PM,0,51.8,29
5/15/2017,2:00 PM,0,49.7,29.7
5/15/2017,2:15 PM,0,50.2,29.7
5/15/2017,2:30 PM,0,50.5,29.5
5/15/2017,2:45 PM,0,48.5,29.5
5/15/2017,3:00 PM,0,48,29.9
5/15/2017,3:15 PM,0,46.9,30
5/15/2017,3:30 PM,0,49,29
5/15/2017,3:45 PM,0,48.6,29.3
5/15/2017,4:00 PM,0,47.6,29.6
5/15/2017,4:15 PM,0,47.7,29.1
5/15/2017,4:30 PM,0,51.4,28
5/15/2017,4:45 PM,0,52.7,27.6
5/15/2017,5:00 PM,0,53.4,27.5
5/15/2017,5:15 PM,0,52.4,27.8
5/15/2017,5:30 PM,0,52.7,27.7
5/15/2017,5:45 PM,0,53.9,27.3
5/15/2017,6:00 PM,0,55.6,26.9
5/15/2017,6:15 PM,0,57.3,26.4
5/15/2017,6:30 PM,0,58.4,26.3
5/15/2017,6:45 PM,0,59.8,26
5/15/2017,7:00 PM,0,61.3,25.9
5/15/2017,7:15 PM,0,69,25
5/15/2017,7:30 PM,0,74.8,23.8
5/15/2017,7:45 PM,0,76.8,23.5
5/15/2017,8:00 PM,0,78.6,23.3
5/15/2017,8:15 PM,0,78.8,23.1
5/15/2017,8:30 PM,0,79.3,23.2
5/15/2017,8:45 PM,0,77.4,23.3
5/15/2017,9:00 PM,0,73.3,23.8
5/15/2017,9:15 PM,0,75.3,23.7
5/15/2017,9:30 PM,0,77.9,23.5
5/15/2017,9:45 PM,0,76.3,23.5
5/15/2017,10:00 PM,0,76.3,23.3
5/15/2017,10:15 PM,0,76.8,22.9
5/15/2017,10:30 PM,0,77.6,22.8
5/15/2017,10:45 PM,0,77.4,22.8
5/15/2017,11:00 PM,0,74.3,23
5/15/2017,11:15 PM,0,74.5,22.9
5/15/2017,11:30 PM,0,73.5,22.9
5/15/2017,11:45 PM,0,74.4,22.7
5/16/2017,12:00 AM,0,74.1,22.9
5/16/2017,12:15 AM,0,73.6,23
5/16/2017,12:30 AM,0,73.7,23
5/16/2017,12:45 AM,0,76.7,22.3
5/16/2017,1:00 AM,0,76.8,22.3
5/16/2017,1:15 AM,0,77.3,22.2
5/16/2017,1:30 AM,0,79.3,21.9
5/16/2017,1:45 AM,0,79.9,21.8
5/16/2017,2:00 AM,0,81.6,21.4
5/16/2017,2:15 AM,0,83.6,21.1
5/16/2017,2:30 AM,0,84.8,20.8
5/16/2017,2:45 AM,0,85.3,20.6
5/16/2017,3:00 AM,0,86.5,20.5
5/16/2017,3:15 AM,0,87.1,20.4
5/16/2017,3:30 AM,0,87,20.4
5/16/2017,3:45 AM,0,87.5,20.3
5/16/2017,4:00 AM,0,88.4,20.1
5/16/2017,4:15 AM,0,89.6,19.9
5/16/2017,4:30 AM,0,90.3,19.8
5/16/2017,4:45 AM,0,91,19.7
5/16/2017,5:00 AM,0,91.7,19.6
5/16/2017,5:15 AM,0,91.8,19.7
5/16/2017,5:30 AM,0,91.5,19.9
5/16/2017,5:45 AM,0,91.1,20.1
5/16/2017,6:00 AM,0,90.8,20.1
5/16/2017,6:15 AM,0,90.5,20.2
5/16/2017,6:30 AM,0,90.3,20.3
5/16/2017,6:45 AM,0,90.1,20.4
5/16/2017,7:00 AM,0,89.1,20.6
5/16/2017,7:15 AM,0,88,20.8
5/16/2017,7:30 AM,0,86.3,21.2
5/16/2017,7:45 AM,0,83.6,21.9
5/16/2017,8:00 AM,0,79.3,22.8
5/16/2017,8:15 AM,0,77.2,22.9
5/16/2017,8:30 AM,0,76.5,23.4
5/16/2017,8:45 AM,0,74.9,23.6
5/16/2017,9:00 AM,0,73.2,24.1
5/16/2017,9:15 AM,0,72.4,24.4
5/16/2017,9:30 AM,0,71.6,24.7
5/16/2017,9:45 AM,0,69.6,25.2
5/16/2017,10:00 AM,0,66.9,25.6
5/16/2017,10:15 AM,0,64.9,26.3
5/16/2017,10:30 AM,0,63.8,26.8
5/16/2017,10:45 AM,0,63.5,26.4
5/16/2017,11:00 AM,0,61.7,27.2
5/16/2017,11:15 AM,0,59.6,27.5
5/16/2017,11:30 AM,0,60.8,27.5
5/16/2017,11:45 AM,0,58.3,27.9
5/16/2017,12:00 PM,0,57.6,28.3
5/16/2017,12:15 PM,0,55.1,28.7
5/16/2017,12:30 PM,0,54.8,29
5/16/2017,12:45 PM,0,53.9,28.9
5/16/2017,1:00 PM,0,52.2,29.4
5/16/2017,1:15 PM,0,51.9,29.5
5/16/2017,1:30 PM,0,52.1,28.7
5/16/2017,1:45 PM,0,50.7,28.7
5/16/2017,2:00 PM,0,52.8,28.5
5/16/2017,2:15 PM,0,61.4,26.5
5/16/2017,2:30 PM,0,61.4,26.2
5/16/2017,2:45 PM,0,61.2,26.2
5/16/2017,3:00 PM,0,59.2,27
5/16/2017,3:15 PM,0,56.5,27.9
5/16/2017,3:30 PM,0,55.5,28
5/16/2017,3:45 PM,0,61,27.3
5/16/2017,4:00 PM,0,60.3,27.4
5/16/2017,4:15 PM,0,62,26.4
5/16/2017,4:30 PM,0,68.3,25.1
5/16/2017,4:45 PM,0,67.4,24.8
5/16/2017,5:00 PM,0,69,24.4
5/16/2017,5:15 PM,0,80.4,23.3
5/16/2017,5:30 PM,0,85.2,22.7
5/16/2017,5:45 PM,0,85.5,22.6
5/16/2017,6:00 PM,0,84.1,22.8
5/16/2017,6:15 PM,0,86.3,22.4
5/16/2017,6:30 PM,0,87.3,22.4
5/16/2017,6:45 PM,0,87.2,22.1
5/16/2017,7:00 PM,0,89.7,21.8
5/16/2017,7:15 PM,0,91.6,21.6
5/16/2017,7:30 PM,0,90.8,21.5
5/16/2017,7:45 PM,0,89,21.7
5/16/2017,8:00 PM,0,87.6,21.7
5/16/2017,8:15 PM,0,86.6,21.8
5/16/2017,8:30 PM,0,86.5,21.9
5/16/2017,8:45 PM,0,85.2,22
5/16/2017,9:00 PM,0,80.9,22.5
5/16/2017,9:15 PM,0,77.7,22.7
5/16/2017,9:30 PM,0,78.5,22.6
5/16/2017,9:45 PM,0,77.7,22.5
5/16/2017,10:00 PM,0,75.6,22.5
5/16/2017,10:15 PM,0,73.6,22.5
5/16/2017,10:30 PM,0,72.4,22.7
5/16/2017,10:45 PM,0,72,22.7
5/16/2017,11:00 PM,0,71.5,22.7
5/16/2017,11:15 PM,0,73.1,22.5
5/16/2017,11:30 PM,0,77.6,22.4
5/16/2017,11:45 PM,0,76.1,22
5/17/2017,12:00 AM,0,75.2,21.8
5/17/2017,12:15 AM,0,72.2,22
5/17/2017,12:30 AM,0,69.5,22.7
5/17/2017,12:45 AM,0,68.9,22.7
5/17/2017,1:00 AM,0,70.4,22.6
5/17/2017,1:15 AM,0,70.5,22.6
5/17/2017,1:30 AM,0,70.5,22.6
5/17/2017,1:45 AM,0,69.8,22.8
5/17/2017,2:00 AM,0.2,74.1,22.3
5/17/2017,2:15 AM,0.2,80.6,21.4
5/17/2017,2:30 AM,2,89.9,20.2
5/17/2017,2:45 AM,0,95,19.5
5/17/2017,3:00 AM,0,95.8,19.4
5/17/2017,3:15 AM,0,95.7,19.3
5/17/2017,3:30 AM,0,95.3,19.2
5/17/2017,3:45 AM,0.2,94.8,19.2
5/17/2017,4:00 AM,0,94.7,19.2
5/17/2017,4:15 AM,0,94.7,19.4
5/17/2017,4:30 AM,0.2,94.5,19.4
5/17/2017,4:45 AM,0,94.6,19.2
5/17/2017,5:00 AM,0,94.8,19.2
5/17/2017,5:15 AM,0,95.6,19.3
5/17/2017,5:30 AM,0,96.6,19.4
5/17/2017,5:45 AM,0,97.3,19.4
5/17/2017,6:00 AM,0,97.9,19.2
5/17/2017,6:15 AM,0,98.3,19.3
5/17/2017,6:30 AM,0,98.7,19.3
5/17/2017,6:45 AM,0,98.9,19.2
5/17/2017,7:00 AM,0,99,18.9
5/17/2017,7:15 AM,0,99.3,19
5/17/2017,7:30 AM,0,99.5,18.8
5/17/2017,7:45 AM,0,99.6,18.9
5/17/2017,8:00 AM,0,99.7,19.4
5/17/2017,8:15 AM,0,99.3,19.8
5/17/2017,8:30 AM,0,98.8,20.3
5/17/2017,8:45 AM,0,97.9,20.4
5/17/2017,9:00 AM,0,97.7,20.7
5/17/2017,9:15 AM,0,96.7,21.1
5/17/2017,9:30 AM,0,95.6,21.2
5/17/2017,9:45 AM,0,94,21.4
5/17/2017,10:00 AM,0,93.2,21.9
5/17/2017,10:15 AM,0,92.2,22.3
5/17/2017,10:30 AM,0,89,23
5/17/2017,10:45 AM,0,87.1,23.1
5/17/2017,11:00 AM,0,85.7,23.4
5/17/2017,11:15 AM,0,85.5,23.5
5/17/2017,11:30 AM,0,85,23.3
5/17/2017,11:45 AM,0,84.7,23.4
5/17/2017,12:00 PM,0,82.8,24
5/17/2017,12:15 PM,0,80,24.5
5/17/2017,12:30 PM,0,79.5,24.5
5/17/2017,12:45 PM,0,77,24.7
5/17/2017,1:00 PM,0,73.9,25.3
5/17/2017,1:15 PM,0,68.8,25.9
5/17/2017,1:30 PM,0,64.8,26.4
5/17/2017,1:45 PM,0,61.8,26.7
5/17/2017,2:00 PM,0,60.5,27
5/17/2017,2:15 PM,0,59.4,27
5/17/2017,2:30 PM,0,59.1,27
5/17/2017,2:45 PM,0,60.6,26.8
5/17/2017,3:00 PM,0,60.8,27.3
5/17/2017,3:15 PM,0,61.2,27
5/17/2017,3:30 PM,0,61.3,27.2
5/17/2017,3:45 PM,0,60.6,26.8
5/17/2017,4:00 PM,0,59.3,27
5/17/2017,4:15 PM,0,57.2,27.4
5/17/2017,4:30 PM,0,51.9,27.5
5/17/2017,4:45 PM,0,52.1,27.3
5/17/2017,5:00 PM,0,52.8,26.9
5/17/2017,5:15 PM,0,54.1,26.6
5/17/2017,5:30 PM,0,56.2,26.3
5/17/2017,5:45 PM,0,59.2,26
5/17/2017,6:00 PM,0,61.4,25.5
5/17/2017,6:15 PM,0,63.6,24.9
5/17/2017,6:30 PM,0,64.7,24.5
5/17/2017,6:45 PM,0,66.5,24.1
5/17/2017,7:00 PM,0,67.7,23.8
5/17/2017,7:15 PM,0,67.7,23.5
5/17/2017,7:30 PM,0,71,23.2
5/17/2017,7:45 PM,0,73.8,22.6
5/17/2017,8:00 PM,0,73.7,22.6
5/17/2017,8:15 PM,0,74.4,22.4
5/17/2017,8:30 PM,0,75.4,22.5
5/17/2017,8:45 PM,0,76.6,22.2
5/17/2017,9:00 PM,0,80.1,21.8
5/17/2017,9:15 PM,0,82,21.4
5/17/2017,9:30 PM,0,83.9,21.3
5/17/2017,9:45 PM,0,84.3,21.1
5/17/2017,10:00 PM,0,82.6,21.3
5/17/2017,10:15 PM,0,82.2,21.3
5/17/2017,10:30 PM,0,80.4,21.1
5/17/2017,10:45 PM,0,77.1,21.6
5/17/2017,11:00 PM,0,76.9,21.6
5/17/2017,11:15 PM,0,79.2,21.3
5/17/2017,11:30 PM,0,81.2,21
5/17/2017,11:45 PM,0,82.9,20.8
5/18/2017,12:00 AM,0,84.8,20.5
5/18/2017,12:15 AM,0,86,20.6
5/18/2017,12:30 AM,0,87,20.3
5/18/2017,12:45 AM,0,88.7,20
5/18/2017,1:00 AM,0,90.8,19.8
5/18/2017,1:15 AM,0,92.4,19.5
5/18/2017,1:30 AM,0,93.8,19.4
5/18/2017,1:45 AM,0,94.9,19.4
5/18/2017,2:00 AM,0,95.6,19.1
5/18/2017,2:15 AM,0,96,19.1
5/18/2017,2:30 AM,0,95.8,18.8
5/18/2017,2:45 AM,0,96.1,18.8
5/18/2017,3:00 AM,0,96.6,18.6
5/18/2017,3:15 AM,0,97.2,18.7
5/18/2017,3:30 AM,0,97.5,18.5
5/18/2017,3:45 AM,0,97.6,18.5
5/18/2017,4:00 AM,0,97.7,18.5
5/18/2017,4:15 AM,0,97.4,18.4
5/18/2017,4:30 AM,0,97.5,18.5
5/18/2017,4:45 AM,0,97.2,18.2
5/18/2017,5:00 AM,0,97.2,18.3
5/18/2017,5:15 AM,0,97.1,18.4
5/18/2017,5:30 AM,0,97.2,18.4
5/18/2017,5:45 AM,0,97.5,18.5
5/18/2017,6:00 AM,0,97.5,18.6
5/18/2017,6:15 AM,0,97.6,18.7
5/18/2017,6:30 AM,0,97.3,18.9
5/18/2017,6:45 AM,0,96.5,19.3
5/18/2017,7:00 AM,0,95.3,19.9
5/18/2017,7:15 AM,0,93.2,20.6
5/18/2017,7:30 AM,0,89.6,21.3
5/18/2017,7:45 AM,0,88,21.6
5/18/2017,8:00 AM,0,87.3,21.7
5/18/2017,8:15 AM,0,86.4,21.9
5/18/2017,8:30 AM,0,84.9,22.2
5/18/2017,8:45 AM,0,84.3,22.6
5/18/2017,9:00 AM,0,82.8,23.1
5/18/2017,9:15 AM,0,79.8,23.4
5/18/2017,9:30 AM,0,77.5,24.1
5/18/2017,9:45 AM,0,75,24.6
5/18/2017,10:00 AM,0,74,24.8
5/18/2017,10:15 AM,0,73.2,25.1
5/18/2017,10:30 AM,0,72.2,25.1
5/18/2017,10:45 AM,0,69.2,26
5/18/2017,11:00 AM,0,66.9,26.3
5/18/2017,11:15 AM,0,65.5,26.6
5/18/2017,11:30 AM,0,62.4,27.3
5/18/2017,11:45 AM,0,60.4,27.7
5/18/2017,12:00 PM,0,58.3,27.9
5/18/2017,12:15 PM,0,56.6,27.9
5/18/2017,12:30 PM,0,57.4,28.1
5/18/2017,12:45 PM,0,54.5,29
5/18/2017,1:00 PM,0,52.9,28.6
5/18/2017,1:15 PM,0,51.8,28.9
5/18/2017,1:30 PM,0,49.9,29.7
5/18/2017,1:45 PM,0,50.1,29.7
5/18/2017,2:00 PM,0,49.1,29
5/18/2017,2:15 PM,0,49.1,28.8
5/18/2017,2:30 PM,0,51.1,28.5
5/18/2017,2:45 PM,0,50.8,28.9
5/18/2017,3:00 PM,0,50.3,30
5/18/2017,3:15 PM,0,50.1,30
5/18/2017,3:30 PM,0,52.6,29.1
5/18/2017,3:45 PM,0,56.2,28.3
5/18/2017,4:00 PM,0,58.1,27.9
5/18/2017,4:15 PM,0,58.7,27.7
5/18/2017,4:30 PM,0,59.1,27.8
5/18/2017,4:45 PM,0,58.9,27.7
5/18/2017,5:00 PM,0,59.8,27.3
5/18/2017,5:15 PM,0,59.8,27.1
5/18/2017,5:30 PM,0,60.3,26.7
5/18/2017,5:45 PM,0,60.7,26.7
5/18/2017,6:00 PM,0,62.8,26.4
5/18/2017,6:15 PM,0,64.8,26
5/18/2017,6:30 PM,0,67.1,25.7
5/18/2017,6:45 PM,0,68.4,25.7
5/18/2017,7:00 PM,0,68.7,25.2
5/18/2017,7:15 PM,0,70.5,25.1
5/18/2017,7:30 PM,0,72.2,24.7
5/18/2017,7:45 PM,0,73.1,24.7
5/18/2017,8:00 PM,0,73.9,24.7
5/18/2017,8:15 PM,0,77.8,23.8
5/18/2017,8:30 PM,0,81,23.1
5/18/2017,8:45 PM,0,81.7,23
5/18/2017,9:00 PM,0,81.3,23.2
5/18/2017,9:15 PM,0,81,23
5/18/2017,9:30 PM,0,82,23
5/18/2017,9:45 PM,0,82.9,22.7
5/18/2017,10:00 PM,0,84.2,22.6
5/18/2017,10:15 PM,0,85.1,22.5
5/18/2017,10:30 PM,0,85.5,22.3
5/18/2017,10:45 PM,0,86.3,22.2
5/18/2017,11:00 PM,0,87.4,21.9
5/18/2017,11:15 PM,0,88.2,21.7
5/18/2017,11:30 PM,0,89.1,21.6
5/18/2017,11:45 PM,0,89.9,21.6
5/19/2017,12:00 AM,0,90.6,21.4
5/19/2017,12:15 AM,0,90.8,21.3
5/19/2017,12:30 AM,0,91.3,21.1
5/19/2017,12:45 AM,0,92.3,21
5/19/2017,1:00 AM,0,92.9,20.7
5/19/2017,1:15 AM,0,93.5,20.8
5/19/2017,1:30 AM,0,93.9,20.6
5/19/2017,1:45 AM,0,94.9,20.2
5/19/2017,2:00 AM,0,95.9,20.3
5/19/2017,2:15 AM,0,96.3,20.1
5/19/2017,2:30 AM,0,96.5,19.9
5/19/2017,2:45 AM,0,96.8,19.9
5/19/2017,3:00 AM,0,96.9,19.9
5/19/2017,3:15 AM,0,96.2,20
5/19/2017,3:30 AM,0,95.5,20.1
5/19/2017,3:45 AM,0,94.8,20.1
5/19/2017,4:00 AM,0,94,20
5/19/2017,4:15 AM,0,94.1,20
5/19/2017,4:30 AM,0,94.6,19.7
5/19/2017,4:45 AM,0,95.2,19.6
5/19/2017,5:00 AM,0,95.4,19.6
5/19/2017,5:15 AM,0,95.6,19.7
5/19/2017,5:30 AM,0,95.3,19.6
5/19/2017,5:45 AM,0,95.2,19.7
5/19/2017,6:00 AM,0,95.1,19.6
5/19/2017,6:15 AM,0,95.1,19.5
5/19/2017,6:30 AM,0,94.6,19.7
5/19/2017,6:45 AM,0,93.1,20.2
5/19/2017,7:00 AM,0,91.2,20.5
5/19/2017,7:15 AM,0,89.1,20.8
5/19/2017,7:30 AM,0,86.8,21.4
5/19/2017,7:45 AM,0,84.4,21.8
5/19/2017,8:00 AM,0,81.9,22.5
5/19/2017,8:15 AM,0,80.6,22.7
5/19/2017,8:30 AM,0,77.4,23.1
5/19/2017,8:45 AM,0,75,23.6
5/19/2017,9:00 AM,0,74.1,23.9
5/19/2017,9:15 AM,0,71.8,24.3
5/19/2017,9:30 AM,0,71.1,24.7
5/19/2017,9:45 AM,0,71.3,25
5/19/2017,10:00 AM,0,69.6,25.3
5/19/2017,10:15 AM,0,70.2,25.1
5/19/2017,10:30 AM,0,67,25.9
5/19/2017,10:45 AM,0,67,25.7
5/19/2017,11:00 AM,0,64,26.4
5/19/2017,11:15 AM,0,62.5,27
5/19/2017,11:30 AM,0,63,26.9
5/19/2017,11:45 AM,0,60.3,27.3
5/19/2017,12:00 PM,0,57.8,28
5/19/2017,12:15 PM,0,58.4,27.6
5/19/2017,12:30 PM,0,58.3,27.7
5/19/2017,12:45 PM,0,55.8,28.6
5/19/2017,1:00 PM,0,54,28.8
5/19/2017,1:15 PM,0,52.1,29.1
5/19/2017,1:30 PM,0,53.8,29
5/19/2017,1:45 PM,0,54.4,28.4
5/19/2017,2:00 PM,0,53.3,28.7
5/19/2017,2:15 PM,0,52.5,29.7
5/19/2017,2:30 PM,0,51.7,29.4
5/19/2017,2:45 PM,0,50.7,29.5
5/19/2017,3:00 PM,0,51.2,29.9
5/19/2017,3:15 PM,0,51,29.9
5/19/2017,3:30 PM,0,50.2,30
5/19/2017,3:45 PM,0,49.9,29.9
5/19/2017,4:00 PM,0,52.3,28.7
5/19/2017,4:15 PM,0,54.6,28.2
5/19/2017,4:30 PM,0,56.9,27.5
5/19/2017,4:45 PM,0,59.9,26.6
5/19/2017,5:00 PM,0,64,25.8
5/19/2017,5:15 PM,0,62.9,26.3
5/19/2017,5:30 PM,0,63.5,25.9
5/19/2017,5:45 PM,0,67.7,25.1
5/19/2017,6:00 PM,0,70.2,24.9
5/19/2017,6:15 PM,0,69.2,24.9
5/19/2017,6:30 PM,0,67.7,25
5/19/2017,6:45 PM,0,75.5,23.8
5/19/2017,7:00 PM,0,82.6,22.7
5/19/2017,7:15 PM,0.4,85.5,22.5
5/19/2017,7:30 PM,0,88.1,22.2
5/19/2017,7:45 PM,0,88,22.1
5/19/2017,8:00 PM,0,88.1,22.2
5/19/2017,8:15 PM,0,89.5,22.2
5/19/2017,8:30 PM,0,90.4,21.9
5/19/2017,8:45 PM,0,90.5,21.8
5/19/2017,9:00 PM,0,91.9,21.9
5/19/2017,9:15 PM,0,91.5,21.9
5/19/2017,9:30 PM,0,88.8,21.9
5/19/2017,9:45 PM,0,89.1,21.7
5/19/2017,10:00 PM,0,88.4,21.5
5/19/2017,10:15 PM,0,88.4,21.4
5/19/2017,10:30 PM,0,85.3,21.6
5/19/2017,10:45 PM,0,80.4,22.1
5/19/2017,11:00 PM,0,79,22.6
5/19/2017,11:15 PM,0,80.1,21.9
5/19/2017,11:30 PM,0,82.1,21.7
5/19/2017,11:45 PM,0,83.8,21.7
5/20/2017,12:00 AM,0,83.1,21.6
5/20/2017,12:15 AM,0,82,21.8
5/20/2017,12:30 AM,0,80.7,21.9
5/20/2017,12:45 AM,0,81,21.9
5/20/2017,1:00 AM,0,82.5,21.6
5/20/2017,1:15 AM,0,83.5,21.4
5/20/2017,1:30 AM,0,84.3,21.2
5/20/2017,1:45 AM,0,84.5,21.2
5/20/2017,2:00 AM,0,85.5,21
5/20/2017,2:15 AM,0,86.8,20.8
5/20/2017,2:30 AM,0,88,20.5
5/20/2017,2:45 AM,0,89.9,20.1
5/20/2017,3:00 AM,0,90.9,20.1
5/20/2017,3:15 AM,0,90.8,20
